Friendly,F,04/11/1917,Austria,Hungary,1,2
Friendly,F,23/12/1917,Switzerland,Austria,0,1
Friendly,F,26/12/1917,Switzerland,Austria,3,2
Friendly,F,14/04/1918,Hungary,Austria,2,0
Friendly,F,09/05/1918,Austria,Switzerland,5,1
Friendly,F,12/05/1918,Hungary,Switzerland,2,1
Friendly,F,26/05/1918,Sweden,Norway,2,0
Friendly,F,02/06/1918,Austria,Hungary,0,2
Friendly,F,02/06/1918,Denmark,Sweden,3,0
Friendly,F,16/06/1918,Norway,Denmark,3,1
Friendly,F,18/07/1918,Uruguay,Argentina,1,1
